Date,Open,High,Low,Close,Volume
2013-01-01 00:00:00+05:30,233.8,234.43,231.1,233.53,163868
2013-01-02 00:00:00+05:30,234.65,236.43,234.0,235.37,211026
2013-01-03 00:00:00+05:30,235.0,236.35,233.25,236.17,297999
2013-01-04 00:00:00+05:30,235.83,245.0,235.83,240.95,518616
2013-01-07 00:00:00+05:30,240.5,245.13,237.65,242.25,437118
2013-01-08 00:00:00+05:30,244.45,244.87,237.0,237.95,139515
2013-01-09 00:00:00+05:30,240.0,241.5,236.77,237.9,114852
2013-01-10 00:00:00+05:30,239.0,249.2,238.87,247.73,2125874
2013-01-11 00:00:00+05:30,249.17,250.0,240.0,241.57,881120
2013-01-14 00:00:00+05:30,243.7,247.5,241.75,245.37,226626
2013-01-15 00:00:00+05:30,245.6,247.5,245.0,246.45,200112
2013-01-16 00:00:00+05:30,247.0,249.5,243.47,247.15,510102
2013-01-17 00:00:00+05:30,247.3,262.45,246.0,257.55,1396100
2013-01-18 00:00:00+05:30,258.5,309.05,258.2,279.95,5128242
2013-01-21 00:00:00+05:30,264.5,287.9,264.5,279.75,1526132
2013-01-22 00:00:00+05:30,282.23,284.5,276.2,280.23,981399
2013-01-23 00:00:00+05:30,279.73,279.73,266.0,267.43,518732
2013-01-24 00:00:00+05:30,274.93,277.5,262.67,264.4,1070877
2013-01-25 00:00:00+05:30,263.35,269.85,258.0,266.63,385358
2013-01-28 00:00:00+05:30,266.83,273.9,264.27,268.85,390525
2013-01-29 00:00:00+05:30,268.85,271.5,264.0,269.45,353844
2013-01-30 00:00:00+05:30,270.03,271.9,260.55,263.17,547950
2013-01-31 00:00:00+05:30,262.5,277.0,255.25,270.0,1825572
2013-02-01 00:00:00+05:30,260.6,269.0,260.03,262.75,6681474
2013-02-04 00:00:00+05:30,266.0,271.5,265.03,267.37,5178717
2013-02-05 00:00:00+05:30,267.0,267.67,264.0,264.95,2605128
2013-02-06 00:00:00+05:30,266.6,267.4,261.27,264.67,2608154
2013-02-07 00:00:00+05:30,265.93,269.0,262.0,263.45,1505793
2013-02-08 00:00:00+05:30,267.5,269.5,263.53,267.45,2335953
2013-02-11 00:00:00+05:30,268.95,269.95,267.4,268.17,741884
2013-02-12 00:00:00+05:30,269.75,269.75,263.4,266.77,1393488
2013-02-13 00:00:00+05:30,269.47,274.97,267.53,271.05,2549880
2013-02-14 00:00:00+05:30,271.07,274.4,270.5,272.25,713942
2013-02-15 00:00:00+05:30,274.0,274.87,271.27,274.27,1308003
2013-02-18 00:00:00+05:30,276.45,278.0,272.05,273.07,1341108
2013-02-19 00:00:00+05:30,273.03,277.0,272.5,275.23,915302
2013-02-20 00:00:00+05:30,275.2,277.5,272.13,273.33,429284
2013-02-21 00:00:00+05:30,274.5,274.5,269.1,272.17,1038306
2013-02-22 00:00:00+05:30,270.8,272.5,269.5,271.43,798960
2013-02-25 00:00:00+05:30,269.5,271.5,263.67,265.35,427143
2013-02-26 00:00:00+05:30,265.25,265.25,260.43,262.37,1085091
2013-02-27 00:00:00+05:30,265.47,272.5,260.53,266.07,1589796
2013-02-28 00:00:00+05:30,267.83,269.45,260.0,264.0,1247648
2013-03-01 00:00:00+05:30,267.35,267.37,260.0,264.7,1099704
2013-03-04 00:00:00+05:30,261.0,268.47,261.0,265.9,341220
2013-03-05 00:00:00+05:30,265.03,274.5,263.17,272.17,747303
2013-03-06 00:00:00+05:30,273.5,276.0,272.05,273.53,614372
2013-03-07 00:00:00+05:30,277.5,277.5,263.3,267.5,481178
2013-03-08 00:00:00+05:30,270.43,277.0,269.45,275.53,584871
2013-03-11 00:00:00+05:30,277.3,279.5,270.5,274.43,518793
2013-03-12 00:00:00+05:30,276.85,277.45,269.67,276.35,623714
2013-03-13 00:00:00+05:30,277.15,277.17,270.77,271.73,225026
2013-03-14 00:00:00+05:30,274.15,275.0,269.55,274.5,267162
2013-03-15 00:00:00+05:30,275.57,275.83,270.55,272.3,206031
2013-03-18 00:00:00+05:30,270.35,275.0,266.33,271.97,562029
2013-03-19 00:00:00+05:30,272.3,273.6,254.55,257.55,1152510
2013-03-20 00:00:00+05:30,260.0,260.0,245.15,250.8,1596831
2013-03-21 00:00:00+05:30,249.53,252.93,245.03,251.25,572876
2013-03-22 00:00:00+05:30,252.5,252.5,240.05,243.75,246477
2013-03-25 00:00:00+05:30,248.0,259.5,246.0,254.63,1735232
2013-03-26 00:00:00+05:30,253.33,255.0,251.07,253.63,943041
2013-03-28 00:00:00+05:30,253.43,259.95,253.43,255.37,1691967
2013-04-01 00:00:00+05:30,256.0,260.75,254.0,254.93,209157
2013-04-02 00:00:00+05:30,254.93,257.5,252.57,253.55,361364
2013-04-03 00:00:00+05:30,258.2,258.53,254.3,256.75,354729
2013-04-04 00:00:00+05:30,254.03,262.5,254.0,259.63,504680
2013-04-05 00:00:00+05:30,260.0,269.1,260.0,265.97,1741778
2013-04-08 00:00:00+05:30,269.67,272.4,265.27,267.73,1178817
2013-04-09 00:00:00+05:30,267.4,268.5,264.03,264.93,342237
2013-04-10 00:00:00+05:30,270.0,270.0,257.65,264.55,797486
2013-04-11 00:00:00+05:30,262.5,265.8,261.5,263.7,197390
2013-04-12 00:00:00+05:30,263.75,265.85,261.5,263.6,267366
2013-04-15 00:00:00+05:30,264.0,272.0,263.33,268.45,1002645
2013-04-16 00:00:00+05:30,268.0,279.95,266.63,277.4,1285452
2013-04-17 00:00:00+05:30,278.45,285.0,275.5,280.13,1287741
2013-04-18 00:00:00+05:30,278.5,283.9,276.0,280.1,841404
2013-04-22 00:00:00+05:30,280.0,287.45,273.25,279.05,1235271
2013-04-23 00:00:00+05:30,278.9,283.97,274.07,277.65,561608
2013-04-25 00:00:00+05:30,277.5,281.95,271.53,276.0,921033
2013-04-26 00:00:00+05:30,279.5,281.0,274.0,276.27,1370238
2013-04-29 00:00:00+05:30,275.0,279.35,269.0,274.7,1058708
2013-04-30 00:00:00+05:30,273.5,277.55,266.63,274.95,1118715
2013-05-02 00:00:00+05:30,276.5,284.93,274.23,278.87,1213928
2013-05-03 00:00:00+05:30,278.0,282.4,277.93,279.0,316449
2013-05-06 00:00:00+05:30,275.23,279.85,274.3,276.47,379916
2013-05-07 00:00:00+05:30,277.9,277.9,271.65,274.97,650319
2013-05-08 00:00:00+05:30,274.97,277.37,273.0,274.55,340706
2013-05-09 00:00:00+05:30,273.5,276.0,271.5,274.47,688772
2013-05-10 00:00:00+05:30,274.5,280.0,272.03,279.35,828210
2013-05-13 00:00:00+05:30,277.57,281.0,275.27,276.33,684098
2013-05-14 00:00:00+05:30,274.17,284.23,274.17,280.9,430293
2013-05-15 00:00:00+05:30,280.5,300.0,278.5,292.55,1659656
2013-05-16 00:00:00+05:30,301.3,302.4,294.1,299.35,2362623
2013-05-17 00:00:00+05:30,297.7,299.95,293.27,294.73,447675
2013-05-20 00:00:00+05:30,293.5,299.47,293.5,296.55,612636
2013-05-21 00:00:00+05:30,299.0,300.0,295.4,296.27,605997
2013-05-22 00:00:00+05:30,298.5,298.5,289.37,293.0,912531
2013-05-23 00:00:00+05:30,294.7,295.97,290.5,292.27,731469
2013-05-24 00:00:00+05:30,294.97,295.47,288.0,289.35,415434
2013-05-27 00:00:00+05:30,294.97,295.47,290.1,294.17,1698279
2013-05-28 00:00:00+05:30,296.97,305.7,293.8,300.97,2182101
2013-05-29 00:00:00+05:30,304.0,310.0,301.13,302.53,2853396
2013-05-30 00:00:00+05:30,302.5,305.97,296.53,300.0,2034404
2013-05-31 00:00:00+05:30,297.15,314.95,288.53,297.3,13230198
2013-06-03 00:00:00+05:30,292.0,294.7,280.0,285.17,1328451
2013-06-04 00:00:00+05:30,285.0,294.4,285.0,291.67,875412
2013-06-05 00:00:00+05:30,294.47,294.47,288.05,289.83,461829
2013-06-06 00:00:00+05:30,287.0,292.15,285.53,286.25,279591
2013-06-07 00:00:00+05:30,286.03,288.47,282.53,286.65,537962
2013-06-10 00:00:00+05:30,286.65,289.55,282.5,283.47,2054574
2013-06-11 00:00:00+05:30,283.83,286.0,277.07,278.35,472347
2013-06-12 00:00:00+05:30,277.0,278.5,271.63,278.45,680679
2013-06-13 00:00:00+05:30,277.5,277.5,265.0,266.05,701510
2013-06-14 00:00:00+05:30,267.05,289.95,265.57,285.6,1981353
2013-06-17 00:00:00+05:30,286.3,287.5,275.5,285.75,522948
2013-06-18 00:00:00+05:30,287.95,292.0,280.03,287.93,709434
2013-06-19 00:00:00+05:30,286.87,291.4,284.3,288.25,1064984
2013-06-20 00:00:00+05:30,287.5,291.7,283.15,286.7,570303
2013-06-21 00:00:00+05:30,286.5,289.25,282.55,284.63,436692
2013-06-24 00:00:00+05:30,283.53,286.5,275.05,276.93,283437
2013-06-25 00:00:00+05:30,279.0,282.3,270.1,272.75,907377
2013-06-26 00:00:00+05:30,275.0,282.3,273.13,280.73,1542890
2013-06-27 00:00:00+05:30,286.5,294.4,282.15,286.07,1008192
2013-06-28 00:00:00+05:30,308.0,310.5,276.07,287.27,4264452
2013-07-01 00:00:00+05:30,288.37,294.67,287.63,290.65,901719
2013-07-02 00:00:00+05:30,290.97,292.5,282.5,283.23,452654
2013-07-03 00:00:00+05:30,281.05,290.45,276.0,278.6,586653
2013-07-04 00:00:00+05:30,281.45,285.87,280.0,283.95,1378532
2013-07-05 00:00:00+05:30,284.13,287.37,280.13,284.45,248151
2013-07-08 00:00:00+05:30,283.93,283.93,276.05,277.9,303822
2013-07-09 00:00:00+05:30,282.37,282.37,266.17,268.65,680348
2013-07-10 00:00:00+05:30,266.55,272.5,266.25,267.13,816135
2013-07-11 00:00:00+05:30,269.05,272.25,260.05,263.35,2129601
2013-07-12 00:00:00+05:30,265.5,271.0,263.5,268.03,1549658
2013-07-15 00:00:00+05:30,270.5,275.5,268.77,274.05,446211
2013-07-16 00:00:00+05:30,270.0,277.0,269.07,275.37,849852
2013-07-17 00:00:00+05:30,275.03,282.45,275.03,277.15,1823900
2013-07-18 00:00:00+05:30,276.97,282.95,276.95,278.75,626522
2013-07-19 00:00:00+05:30,277.5,279.93,271.5,275.77,768890
2013-07-22 00:00:00+05:30,273.0,277.45,262.83,265.33,403290
2013-07-23 00:00:00+05:30,267.0,268.73,263.27,266.03,529718
2013-07-24 00:00:00+05:30,266.0,268.45,263.85,267.13,200712
2013-07-25 00:00:00+05:30,267.13,270.83,266.43,268.47,1281944
2013-07-26 00:00:00+05:30,268.25,272.23,265.0,266.65,509496
2013-07-29 00:00:00+05:30,266.93,268.9,264.5,266.47,718107
2013-07-30 00:00:00+05:30,265.0,267.5,251.0,253.47,430728
2013-07-31 00:00:00+05:30,251.07,262.7,235.87,258.6,1102443
2013-08-01 00:00:00+05:30,258.5,265.0,245.83,249.15,617913
2013-08-02 00:00:00+05:30,247.5,249.0,237.75,242.7,617121
2013-08-05 00:00:00+05:30,244.95,249.0,234.23,236.15,450792
2013-08-06 00:00:00+05:30,234.05,236.15,215.5,218.37,1517154
2013-08-07 00:00:00+05:30,221.0,229.95,219.83,225.25,681507
2013-08-08 00:00:00+05:30,224.03,229.85,221.0,227.13,366198
2013-08-12 00:00:00+05:30,230.0,243.5,225.05,239.57,384914
2013-08-13 00:00:00+05:30,239.6,249.5,234.1,237.55,1207988
2013-08-14 00:00:00+05:30,237.45,249.65,236.53,246.37,544478
2013-08-16 00:00:00+05:30,244.5,249.4,230.5,232.65,379674
2013-08-19 00:00:00+05:30,235.5,235.5,224.05,224.67,368037
2013-08-20 00:00:00+05:30,227.25,227.25,216.05,216.9,700556
2013-08-21 00:00:00+05:30,218.63,227.47,216.0,218.33,470144
2013-08-22 00:00:00+05:30,217.5,222.45,215.55,219.6,532418
2013-08-23 00:00:00+05:30,220.55,226.87,219.0,225.75,1271121
2013-08-26 00:00:00+05:30,227.47,228.5,224.1,227.07,135722
2013-08-27 00:00:00+05:30,225.25,225.25,218.05,221.63,183393
2013-08-28 00:00:00+05:30,221.0,221.0,207.55,208.75,512805
2013-08-29 00:00:00+05:30,212.23,214.23,208.0,208.23,561135
2013-08-30 00:00:00+05:30,208.75,222.45,208.55,217.33,1123598
2013-09-02 00:00:00+05:30,217.97,220.83,213.6,215.73,348873
2013-09-03 00:00:00+05:30,219.95,219.95,213.5,214.53,399498
2013-09-04 00:00:00+05:30,217.5,217.5,213.07,214.73,1580589
2013-09-05 00:00:00+05:30,215.0,219.97,215.0,216.3,1173356
2013-09-06 00:00:00+05:30,218.5,225.0,216.65,222.57,1087304
2013-09-10 00:00:00+05:30,225.0,232.5,223.05,230.33,1327106
2013-09-11 00:00:00+05:30,231.0,242.5,230.5,233.35,743294
2013-09-12 00:00:00+05:30,229.03,233.0,223.05,224.05,423066
2013-09-13 00:00:00+05:30,226.25,242.0,224.07,235.13,1653092
2013-09-16 00:00:00+05:30,241.85,242.0,229.4,233.5,671196
2013-09-17 00:00:00+05:30,233.5,239.6,230.17,237.77,483660
2013-09-18 00:00:00+05:30,235.6,240.93,235.6,239.85,364686
2013-09-19 00:00:00+05:30,242.5,249.5,238.0,246.87,915252
2013-09-20 00:00:00+05:30,246.5,246.5,229.5,233.25,590666
2013-09-23 00:00:00+05:30,233.37,243.5,232.0,240.2,547605
2013-09-24 00:00:00+05:30,240.95,240.95,232.05,232.9,628911
2013-09-25 00:00:00+05:30,233.95,236.65,233.05,235.17,1477194
2013-09-26 00:00:00+05:30,235.5,236.85,223.65,225.97,1074176
2013-09-27 00:00:00+05:30,228.35,231.0,225.05,227.15,690492
2013-09-30 00:00:00+05:30,224.85,228.9,217.5,218.7,789128
2013-10-01 00:00:00+05:30,218.57,224.67,216.0,223.95,616065
2013-10-03 00:00:00+05:30,224.0,230.5,222.07,229.45,395948
2013-10-04 00:00:00+05:30,228.47,232.0,227.77,230.55,454428
2013-10-07 00:00:00+05:30,232.45,235.73,225.0,232.2,481142
2013-10-08 00:00:00+05:30,233.5,235.83,230.5,231.13,417254
2013-10-09 00:00:00+05:30,231.0,232.9,228.37,232.55,203703
2013-10-10 00:00:00+05:30,232.55,234.25,229.6,231.13,679476
2013-10-11 00:00:00+05:30,232.5,234.35,228.5,231.63,427182
2013-10-14 00:00:00+05:30,232.33,233.95,230.5,231.97,250257
2013-10-15 00:00:00+05:30,232.0,235.9,228.27,230.27,814461
2013-10-17 00:00:00+05:30,230.25,232.5,226.25,227.2,440732
2013-10-18 00:00:00+05:30,228.5,232.97,228.5,232.27,371781
2013-10-21 00:00:00+05:30,232.5,235.95,229.35,234.43,228260
2013-10-22 00:00:00+05:30,234.43,236.6,230.57,233.33,396870
2013-10-23 00:00:00+05:30,231.53,234.75,225.7,228.83,939704
2013-10-24 00:00:00+05:30,229.0,231.47,226.0,226.7,492170
2013-10-25 00:00:00+05:30,229.0,230.03,225.0,227.33,545852
2013-10-28 00:00:00+05:30,227.5,229.85,222.55,227.05,347094
2013-10-29 00:00:00+05:30,228.5,234.65,225.75,229.97,516212
2013-10-30 00:00:00+05:30,230.1,233.9,226.97,231.63,603942
2013-10-31 00:00:00+05:30,231.5,240.5,228.0,236.93,944601
2013-11-01 00:00:00+05:30,235.05,240.5,232.25,237.53,636182
2013-11-05 00:00:00+05:30,237.53,238.45,232.55,234.67,380637
2013-11-06 00:00:00+05:30,234.67,237.35,231.33,232.17,508923
2013-11-07 00:00:00+05:30,233.0,236.0,230.53,232.6,724802
2013-11-08 00:00:00+05:30,232.5,232.5,228.75,229.95,372668
2013-11-11 00:00:00+05:30,228.55,231.0,227.0,227.87,287042
2013-11-12 00:00:00+05:30,228.5,236.23,228.05,230.97,586326
2013-11-13 00:00:00+05:30,231.27,232.47,228.17,229.4,527642
2013-11-14 00:00:00+05:30,230.15,233.0,229.45,231.2,618831
2013-11-18 00:00:00+05:30,231.5,232.5,228.0,231.03,407066
2013-11-19 00:00:00+05:30,230.5,232.4,230.0,231.07,420158
2013-11-20 00:00:00+05:30,229.0,230.77,226.8,227.4,349308
2013-11-21 00:00:00+05:30,226.13,228.87,224.55,225.5,437762
2013-11-22 00:00:00+05:30,226.0,227.47,224.1,225.0,2708810
2013-11-25 00:00:00+05:30,226.1,229.55,226.03,228.93,637928
2013-11-26 00:00:00+05:30,229.0,232.5,228.07,231.47,606777
2013-11-27 00:00:00+05:30,230.6,237.75,230.6,236.6,897303
2013-11-28 00:00:00+05:30,239.8,239.95,237.5,239.7,543554
2013-11-29 00:00:00+05:30,240.0,243.75,240.0,241.57,1050434
2013-12-02 00:00:00+05:30,240.0,241.5,231.55,232.37,669081
2013-12-03 00:00:00+05:30,234.37,237.2,232.5,234.83,631395
2013-12-04 00:00:00+05:30,236.5,239.5,235.05,236.23,810450
2013-12-05 00:00:00+05:30,236.65,237.5,230.5,230.95,627885
2013-12-06 00:00:00+05:30,230.95,234.0,230.13,231.03,415430
2013-12-09 00:00:00+05:30,233.13,241.75,233.13,240.47,953682
2013-12-10 00:00:00+05:30,236.0,239.93,236.0,236.95,231069
2013-12-11 00:00:00+05:30,234.55,237.25,231.1,231.63,796082
2013-12-12 00:00:00+05:30,231.0,235.33,229.25,230.03,1245872
2013-12-13 00:00:00+05:30,231.0,232.45,227.5,227.97,1062981
2013-12-16 00:00:00+05:30,228.5,229.23,225.1,226.53,1057923
2013-12-17 00:00:00+05:30,227.3,230.75,226.35,229.05,641181
2013-12-18 00:00:00+05:30,228.5,233.13,227.55,230.85,737378
2013-12-19 00:00:00+05:30,232.0,234.65,227.75,229.17,418572
2013-12-20 00:00:00+05:30,233.0,237.2,230.5,235.25,1057449
2013-12-23 00:00:00+05:30,235.0,239.95,235.0,238.93,467540
2013-12-24 00:00:00+05:30,238.5,238.97,235.1,237.1,609957
2013-12-26 00:00:00+05:30,236.5,240.5,236.5,238.37,305658
2013-12-27 00:00:00+05:30,239.47,243.5,238.2,242.87,524259
2013-12-30 00:00:00+05:30,243.05,245.75,236.75,242.2,416991
2013-12-31 00:00:00+05:30,242.03,246.0,237.55,244.17,718998
2014-01-01 00:00:00+05:30,242.17,245.5,240.17,241.57,311586
2014-01-02 00:00:00+05:30,241.53,244.37,229.55,231.37,436058
2014-01-03 00:00:00+05:30,232.5,237.5,231.55,235.67,332601
2014-01-06 00:00:00+05:30,235.97,242.45,233.0,238.23,346965
2014-01-07 00:00:00+05:30,238.97,239.35,231.2,232.4,373436
2014-01-08 00:00:00+05:30,234.2,234.73,231.0,232.03,392199
2014-01-09 00:00:00+05:30,232.5,235.0,230.55,233.23,532748
2014-01-10 00:00:00+05:30,232.5,234.5,231.25,232.63,450884
2014-01-13 00:00:00+05:30,234.5,241.87,234.5,241.13,757563
2014-01-14 00:00:00+05:30,240.4,243.9,237.2,241.55,252638
2014-01-15 00:00:00+05:30,243.4,243.4,237.67,239.97,777534
2014-01-16 00:00:00+05:30,239.97,240.8,237.0,238.03,1674975
2014-01-17 00:00:00+05:30,236.53,238.5,232.5,236.37,634434
2014-01-20 00:00:00+05:30,233.13,240.2,233.13,237.4,1057316
2014-01-21 00:00:00+05:30,238.0,241.5,237.63,238.77,247728
2014-01-22 00:00:00+05:30,238.77,241.9,238.77,239.57,786657
2014-01-23 00:00:00+05:30,239.83,242.0,238.0,240.45,322652
2014-01-24 00:00:00+05:30,241.25,241.25,235.03,235.57,333356
2014-01-27 00:00:00+05:30,235.0,235.5,225.5,228.3,471680
2014-01-28 00:00:00+05:30,227.75,232.2,225.03,225.87,782913
2014-01-29 00:00:00+05:30,228.0,233.73,226.55,232.7,1022852
2014-01-30 00:00:00+05:30,230.5,231.83,227.7,230.45,429426
2014-01-31 00:00:00+05:30,230.5,238.9,230.5,237.1,547502
2014-02-03 00:00:00+05:30,231.5,232.0,227.63,229.95,568293
2014-02-04 00:00:00+05:30,227.5,229.45,222.57,223.87,432990
2014-02-05 00:00:00+05:30,223.0,226.75,219.5,220.15,519417
2014-02-06 00:00:00+05:30,219.0,224.7,219.0,222.9,944520
2014-02-07 00:00:00+05:30,222.9,226.0,222.0,224.85,234422
2014-02-10 00:00:00+05:30,224.35,227.15,223.15,226.2,262182
2014-02-11 00:00:00+05:30,224.57,229.3,224.57,228.2,435267
2014-02-12 00:00:00+05:30,229.47,231.45,226.0,230.13,2528534
2014-02-13 00:00:00+05:30,231.43,231.93,224.5,228.1,518655
2014-02-14 00:00:00+05:30,231.25,231.6,227.17,228.53,1036203
2014-02-17 00:00:00+05:30,229.73,229.95,223.07,224.05,229761
2014-02-18 00:00:00+05:30,224.03,227.0,222.55,223.63,257162
2014-02-19 00:00:00+05:30,225.0,228.85,224.0,227.7,149834
2014-02-20 00:00:00+05:30,227.47,227.47,220.55,221.93,218949
2014-02-21 00:00:00+05:30,223.95,224.33,221.47,223.4,191582
2014-02-24 00:00:00+05:30,221.5,224.75,221.5,223.15,162393
2014-02-25 00:00:00+05:30,222.55,225.87,222.55,223.6,173715
2014-02-26 00:00:00+05:30,223.1,225.47,220.0,220.3,358110
2014-02-28 00:00:00+05:30,220.0,230.0,220.0,227.77,1130148
2014-03-03 00:00:00+05:30,226.75,230.03,225.05,225.65,180693
2014-03-04 00:00:00+05:30,226.5,229.5,222.5,228.07,255333
2014-03-05 00:00:00+05:30,228.5,236.75,228.1,236.0,920006
2014-03-06 00:00:00+05:30,234.1,240.5,232.37,238.2,471264
2014-03-07 00:00:00+05:30,237.03,246.0,237.03,243.37,849140
2014-03-10 00:00:00+05:30,243.25,246.9,238.2,244.73,872960
2014-03-11 00:00:00+05:30,241.13,245.5,236.03,237.73,622893
2014-03-12 00:00:00+05:30,236.55,237.47,232.8,233.87,397875
2014-03-13 00:00:00+05:30,234.9,244.0,234.9,240.1,1326678
2014-03-14 00:00:00+05:30,240.03,242.4,236.3,240.07,427953
2014-03-18 00:00:00+05:30,240.05,247.0,237.37,244.15,662538
2014-03-19 00:00:00+05:30,245.25,247.5,242.5,243.5,566511
2014-03-20 00:00:00+05:30,240.77,244.9,238.1,240.15,393336
2014-03-21 00:00:00+05:30,240.0,242.25,237.5,238.85,995415
2014-03-24 00:00:00+05:30,242.97,242.97,239.53,241.1,704550
2014-03-25 00:00:00+05:30,238.0,239.5,234.17,235.8,1009232
2014-03-26 00:00:00+05:30,231.63,241.5,231.63,241.13,696378
2014-03-27 00:00:00+05:30,241.5,242.45,233.17,238.43,681084
2014-03-28 00:00:00+05:30,238.15,242.75,238.15,239.77,430953
2014-03-31 00:00:00+05:30,239.97,244.25,239.75,242.03,622746
2014-04-01 00:00:00+05:30,242.2,247.5,238.0,246.1,693843
2014-04-02 00:00:00+05:30,247.37,250.0,244.9,245.5,489518
2014-04-03 00:00:00+05:30,246.0,247.35,242.07,245.23,674433
2014-04-04 00:00:00+05:30,245.0,245.27,235.5,241.57,4242260
2014-04-07 00:00:00+05:30,241.57,244.95,238.0,241.83,596546
2014-04-09 00:00:00+05:30,242.53,247.0,241.57,244.7,880232
2014-04-10 00:00:00+05:30,242.67,247.17,239.5,242.07,1571709
2014-04-11 00:00:00+05:30,240.63,244.2,240.05,241.77,1117047
2014-04-15 00:00:00+05:30,241.15,242.5,238.75,240.93,1008428
2014-04-16 00:00:00+05:30,239.55,241.4,237.0,237.53,525183
2014-04-17 00:00:00+05:30,238.5,240.0,236.0,238.85,874746
2014-04-21 00:00:00+05:30,240.95,242.73,239.55,240.97,1016643
2014-04-22 00:00:00+05:30,242.0,248.97,240.25,246.73,1266116
2014-04-23 00:00:00+05:30,248.45,251.83,245.3,246.73,1481196
2014-04-25 00:00:00+05:30,246.0,252.0,245.57,247.37,596520
2014-04-28 00:00:00+05:30,247.37,250.6,245.57,246.55,623006
2014-04-29 00:00:00+05:30,247.5,249.33,242.5,243.75,227115
2014-04-30 00:00:00+05:30,242.75,245.67,235.5,238.63,1086452
2014-05-02 00:00:00+05:30,237.57,242.7,237.57,241.25,539538
2014-05-05 00:00:00+05:30,239.5,244.23,237.6,241.23,454592
2014-05-06 00:00:00+05:30,240.65,243.65,240.65,242.55,255602
2014-05-07 00:00:00+05:30,242.6,245.13,241.63,243.6,537674
2014-05-08 00:00:00+05:30,245.97,246.45,242.77,243.95,287586
2014-05-09 00:00:00+05:30,244.95,247.57,242.55,247.07,872634
2014-05-12 00:00:00+05:30,247.55,257.0,247.53,255.45,1500882
2014-05-13 00:00:00+05:30,257.25,272.0,257.25,268.6,1633754
2014-05-14 00:00:00+05:30,266.0,277.17,266.0,275.43,600914
2014-05-15 00:00:00+05:30,275.0,280.0,270.75,274.35,693387
2014-05-16 00:00:00+05:30,277.5,287.53,271.15,283.53,1594470
2014-05-19 00:00:00+05:30,285.0,307.0,285.0,302.07,2093343
2014-05-20 00:00:00+05:30,305.83,307.35,295.03,299.73,737391
2014-05-21 00:00:00+05:30,299.0,308.57,292.5,303.37,794775
2014-05-22 00:00:00+05:30,308.0,316.9,307.5,309.45,1257915
2014-05-23 00:00:00+05:30,314.5,314.5,302.57,307.63,559983
2014-05-26 00:00:00+05:30,303.25,313.0,300.0,303.9,1168179
2014-05-27 00:00:00+05:30,303.75,303.9,285.65,289.5,491492
2014-05-28 00:00:00+05:30,282.45,285.5,279.35,284.0,831482
2014-05-29 00:00:00+05:30,283.9,284.83,276.15,278.0,690146
2014-05-30 00:00:00+05:30,278.15,287.25,277.55,285.03,1315842
2014-06-02 00:00:00+05:30,287.45,289.5,280.75,287.1,752042
2014-06-03 00:00:00+05:30,287.1,291.85,284.0,286.27,589088
2014-06-04 00:00:00+05:30,285.03,290.0,280.1,281.05,510890
2014-06-05 00:00:00+05:30,280.1,290.0,279.1,286.73,1482542
2014-06-06 00:00:00+05:30,289.5,305.2,289.5,297.97,3334821
2014-06-09 00:00:00+05:30,305.1,310.55,302.5,304.53,1727385
2014-06-10 00:00:00+05:30,305.5,307.5,296.55,297.3,806928
2014-06-11 00:00:00+05:30,297.5,306.47,295.5,297.77,1238232
2014-06-12 00:00:00+05:30,297.0,306.33,296.63,304.9,1937907
2014-06-13 00:00:00+05:30,302.63,306.0,289.67,294.45,1051802
2014-06-16 00:00:00+05:30,292.55,302.33,283.55,298.67,1106427
2014-06-17 00:00:00+05:30,298.67,307.5,294.07,301.65,1503524
2014-06-18 00:00:00+05:30,305.0,309.9,295.55,297.67,1765544
2014-06-19 00:00:00+05:30,298.5,299.0,278.05,280.67,2343114
2014-06-20 00:00:00+05:30,286.3,288.0,282.5,283.95,1184961
2014-06-23 00:00:00+05:30,284.13,296.0,280.87,293.07,1001102
2014-06-24 00:00:00+05:30,296.0,300.93,293.0,298.8,1356855
2014-06-25 00:00:00+05:30,300.0,301.5,292.55,293.95,797540
2014-06-26 00:00:00+05:30,284.3,287.5,279.0,285.67,1428603
2014-06-27 00:00:00+05:30,285.03,291.25,285.03,287.2,536289
2014-06-30 00:00:00+05:30,287.8,294.85,287.8,293.83,815709
2014-07-01 00:00:00+05:30,296.25,297.25,292.5,295.65,828860
2014-07-02 00:00:00+05:30,296.5,298.43,291.0,294.4,736268
2014-07-03 00:00:00+05:30,297.25,297.37,293.75,295.3,652410
2014-07-04 00:00:00+05:30,294.5,296.65,289.27,291.67,520704
2014-07-07 00:00:00+05:30,294.47,294.47,287.87,290.7,772302
2014-07-08 00:00:00+05:30,292.5,294.0,284.05,285.6,551624
2014-07-09 00:00:00+05:30,286.75,291.5,285.25,286.83,602976
2014-07-10 00:00:00+05:30,285.1,295.5,285.1,291.07,1516347
2014-07-11 00:00:00+05:30,291.0,293.4,285.05,285.87,1220904
2014-07-14 00:00:00+05:30,287.35,287.53,280.03,286.1,306554
2014-07-15 00:00:00+05:30,286.53,292.45,286.53,290.47,513888
2014-07-16 00:00:00+05:30,294.25,294.75,288.07,289.77,444320
2014-07-17 00:00:00+05:30,289.9,292.37,286.57,289.45,397545
2014-07-18 00:00:00+05:30,288.97,290.47,285.5,286.97,479694
2014-07-21 00:00:00+05:30,287.53,289.75,286.0,288.33,440540
